id,address,number,postal_code,municipality,province,unique_address,points_coordinates,lat,lng
2565.0,place wilson,15,6200,châtelineau,hainaut,"place wilson,15,6200,châtelineau,hainaut","(4.518521499999999, 50.414916)",50.414916,4.518521499999999
2566.0,dieweg,3,1180,bruxelles,bruxelles-brussel,"dieweg,3,1180,bruxelles,bruxelles-brussel","(4.3337555, 50.79112259999999)",50.79112259999999,4.3337555
2567.0,avenue de roovere,3,1080,bruxelles,bruxelles-brussel,"avenue de roovere,3,1080,bruxelles,bruxelles-brussel","(4.3202603, 50.8512987)",50.8512987,4.3202603
2569.0,avenue de globe,46,1190,bruxelles,bruxelles-brussel,"avenue de globe,46,1190,bruxelles,bruxelles-brussel","(4.3264856, 50.8086527)",50.8086527,4.3264856
2570.0,rue des sports,16,6724,houdemont,luxembourg,"rue des sports,16,6724,houdemont,luxembourg","(6.129582999999999, 49.815273)",49.815273,6.129582999999999
2574.0,rue de l aeroport,90,4460,grâce-hollogne,liège,"rue de l aeroport,90,4460,grâce-hollogne,liège","(5.4521589, 50.6377514)",50.6377514,5.4521589
2576.0,rue l. delhove,65,1080,bruxelles,bruxelles-brussel,"rue l. delhove,65,1080,bruxelles,bruxelles-brussel","(4.3145118, 50.8685042)",50.8685042,4.3145118
2577.0,chemin de stocq,64,7804,ostiches,hainaut,"chemin de stocq,64,7804,ostiches,hainaut","(3.7518217, 50.6725208)",50.6725208,3.7518217
2578.0,avenue jules. mathieu,1,1400,nivelles,brabant wallon,"avenue jules. mathieu,1,1400,nivelles,brabant wallon","(4.3223631, 50.5916089)",50.5916089,4.3223631
2581.0,résidence de labaille,100,7870,lens,hainaut,"résidence de labaille,100,7870,lens,hainaut","(3.9003776, 50.55867629999999)",50.55867629999999,3.9003776
2583.0,weiveldlaan,8,1930,zaventem,vlaams-brabant,"weiveldlaan,8,1930,zaventem,vlaams-brabant","(4.490089999999999, 50.87012989999999)",50.87012989999999,4.490089999999999
2584.0,vallee bailly,102,1420,braine-l alleud,brabant wallon,"vallee bailly,102,1420,braine-l alleud,brabant wallon","(4.3784873, 50.6892569)",50.6892569,4.3784873
2585.0,rue du roseau,60,1180,bruxelles,bruxelles-brussel,"rue du roseau,60,1180,bruxelles,bruxelles-brussel","(4.3359169, 50.7863125)",50.7863125,4.3359169
2586.0,vieux chemin de seneffe,21,1400,nivelles,brabant wallon,"vieux chemin de seneffe,21,1400,nivelles,brabant wallon","(4.3128723, 50.5862425)",50.5862425,4.3128723
2587.0,rue des viaducs,100,7020,nimymons),hainaut,"rue des viaducs,100,7020,nimymons),hainaut","(3.955048299999999, 50.4745332)",50.4745332,3.955048299999999
2589.0,rue de la solitude,61,7540,rumillies,hainaut,"rue de la solitude,61,7540,rumillies,hainaut","(3.4256232, 50.61825820000001)",50.61825820000001,3.4256232
2591.0,j. saintraint,14,5000,namur,namur,"j. saintraint,14,5000,namur,namur","(4.860839, 50.4632473)",50.4632473,4.860839
2593.0,avenue des sports,4,5600,philippeville,namur,"avenue des sports,4,5600,philippeville,namur","(4.541051299999999, 50.1945394)",50.1945394,4.541051299999999
2594.0,rue lieutenant cotton,8,7880,flobecq,hainaut,"rue lieutenant cotton,8,7880,flobecq,hainaut","(3.741895, 50.7354699)",50.7354699,3.741895
2595.0,chée de renaix,38,7890,ellezelles,hainaut,"chée de renaix,38,7890,ellezelles,hainaut","(3.8231817, 50.7128775)",50.7128775,3.8231817
2596.0,avenue de la déportation,68,7190,ecaussinnes,hainaut,"avenue de la déportation,68,7190,ecaussinnes,hainaut","(4.1571358, 50.5630557)",50.5630557,4.1571358
2597.0,rue du collège,16,6200,châtelet,hainaut,"rue du collège,16,6200,châtelet,hainaut","(4.524536599999999, 50.4054634)",50.4054634,4.524536599999999
2599.0,gemeenteplein,1,2650,edegem,antwerpen,"gemeenteplein,1,2650,edegem,antwerpen","(4.4454535, 51.1545335)",51.1545335,4.4454535
2604.0,rue de nivelles,32,7090,ronquières,hainaut,"rue de nivelles,32,7090,ronquières,hainaut","(4.2290448, 50.60677219999999)",50.60677219999999,4.2290448
2605.0,avenue des sport,20,7730,néchin,hainaut,"avenue des sport,20,7730,néchin,hainaut","(3.2662673, 50.6688161)",50.6688161,3.2662673
2606.0,rue de la heid,50,4920,aywaille,liège,"rue de la heid,50,4920,aywaille,liège","(5.682455, 50.4765894)",50.4765894,5.682455
2607.0,rue de la passerelle,125,7700,mouscron,hainaut,"rue de la passerelle,125,7700,mouscron,hainaut","(3.2283237, 50.74665479999999)",50.74665479999999,3.2283237
2608.0,rue pepin,7,5170,profondeville,namur,"rue pepin,7,5170,profondeville,namur","(4.8995679, 50.3793415)",50.3793415,4.8995679
2609.0,rue des tanneurs,140,7730,estaimbourg,hainaut,"rue des tanneurs,140,7730,estaimbourg,hainaut","(3.3032679, 50.6740428)",50.6740428,3.3032679
2610.0,rue du ménil,45,1420,braine-l alleud,brabant wallon,"rue du ménil,45,1420,braine-l alleud,brabant wallon","(4.3799036, 50.6872743)",50.6872743,4.3799036
2611.0,rue du tienne,48,5621,thy-le-bauduin,namur,"rue du tienne,48,5621,thy-le-bauduin,namur","(4.5202702, 50.3004257)",50.3004257,4.5202702
2612.0,allée des sports,9,1480,tubize,brabant wallon,"allée des sports,9,1480,tubize,brabant wallon","(4.2001935, 50.6849376)",50.6849376,4.2001935
2613.0,plaine des sports,20,1970,wezembeek-oppem,vlaams-brabant,"plaine des sports,20,1970,wezembeek-oppem,vlaams-brabant","(4.486587999999999, 50.8424578)",50.8424578,4.486587999999999
2615.0,rue de la concorde,41,4800,verviers,liège,"rue de la concorde,41,4800,verviers,liège","(5.855934899999999, 50.5908697)",50.5908697,5.855934899999999
2617.0,rue carrière du parrain,13,5660,pesche,namur,"rue carrière du parrain,13,5660,pesche,namur","(4.4572715, 50.0490594)",50.0490594,4.4572715
2620.0,avenue alphonse allard,210,1420,braine-l alleud,brabant wallon,"avenue alphonse allard,210,1420,braine-l alleud,brabant wallon","(4.3816706, 50.676092)",50.676092,4.3816706
2621.0,rue des dames,79,7080,frameries,hainaut,"rue des dames,79,7080,frameries,hainaut","(3.88894, 50.4130797)",50.4130797,3.88894
2622.0,rue drève des brûlés,59,1150,bruxelles,bruxelles-brussel,"rue drève des brûlés,59,1150,bruxelles,bruxelles-brussel","(4.4579414, 50.8223096)",50.8223096,4.4579414
2624.0,rue de lillois,19,1421,braine-l alleud,brabant wallon,"rue de lillois,19,1421,braine-l alleud,brabant wallon","(4.3506327, 50.6648361)",50.6648361,4.3506327
2627.0,place de brouckère,1,1000,bruxelles,bruxelles-brussel,"place de brouckère,1,1000,bruxelles,bruxelles-brussel","(4.3526197, 50.8494974)",50.8494974,4.3526197
2628.0,gevangenisstraat,10,8000,brugge,west-vlaanderen,"gevangenisstraat,10,8000,brugge,west-vlaanderen","(3.2301813, 51.20696909999999)",51.20696909999999,3.2301813
2631.0,boulevard emile jacmain,14,1000,bruxelles,bruxelles-brussel,"boulevard emile jacmain,14,1000,bruxelles,bruxelles-brussel","(4.3529971, 50.85251100000001)",50.85251100000001,4.3529971
2632.0,eikenstraat,9,2000,antwerpen,antwerpen,"eikenstraat,9,2000,antwerpen,antwerpen","(4.410519499999999, 51.21874949999999)",51.21874949999999,4.410519499999999
2633.0,naaldenstraat,10,8000,brugge,west-vlaanderen,"naaldenstraat,10,8000,brugge,west-vlaanderen","(3.2221463, 51.21023539999999)",51.21023539999999,3.2221463
2634.0,zilverpand,14,8000,brugge,west-vlaanderen,"zilverpand,14,8000,brugge,west-vlaanderen","(3.220187, 51.2064655)",51.2064655,3.220187
2635.0,avenue de la toison d or,20,1000,bruxelles,bruxelles-brussel,"avenue de la toison d or,20,1000,bruxelles,bruxelles-brussel","(4.3596089, 50.8372351)",50.8372351,4.3596089
2636.0,place de la monnaie,25,1000,bruxelles,bruxelles-brussel,"place de la monnaie,25,1000,bruxelles,bruxelles-brussel","(4.3530912, 50.8498303)",50.8498303,4.3530912
2638.0,rue de fleurjoux,50,6220,fleurus,hainaut,"rue de fleurjoux,50,6220,fleurus,hainaut","(4.5519444, 50.4783261)",50.4783261,4.5519444
2639.0,rue nicolas roeltgen,60,6717,nothomb,luxembourg,"rue nicolas roeltgen,60,6717,nothomb,luxembourg","(5.787525, 49.7709343)",49.7709343,5.787525
2641.0,drève du tennis,25,1780,wemmel,vlaams-brabant,"drève du tennis,25,1780,wemmel,vlaams-brabant","(4.3002313, 50.9046958)",50.9046958,4.3002313
2642.0,avenue huyberechts,13,1340,heppignies,brabant wallon,"avenue huyberechts,13,1340,heppignies,brabant wallon","(4.49575, 50.4845)",50.4845,4.49575
2643.0,schommelei,5,2850,boom,antwerpen,"schommelei,5,2850,boom,antwerpen","(4.3735952, 51.0861583)",51.0861583,4.3735952
2647.0,chaussée de marche,273,5100,jambesnamur),namur,"chaussée de marche,273,5100,jambesnamur),namur","(4.8885515, 50.4528853)",50.4528853,4.8885515
2648.0,nijverheidsstraat,30,2260,oevel,antwerpen,"nijverheidsstraat,30,2260,oevel,antwerpen","(4.9052032, 51.1433354)",51.1433354,4.9052032
2652.0,romeinsesteenweg,564,1853,strombeek-bever,vlaams-brabant,"romeinsesteenweg,564,1853,strombeek-bever,vlaams-brabant","(4.3414054, 50.90263789999999)",50.90263789999999,4.3414054
2653.0,marnixlaan,17,1000,brussel,bruxelles-brussel,"marnixlaan,17,1000,brussel,bruxelles-brussel","(4.3640778, 50.8391241)",50.8391241,4.3640778
2654.0,rijksweg,1,2870,puurs,antwerpen,"rijksweg,1,2870,puurs,antwerpen","(4.3083155, 51.0713059)",51.0713059,4.3083155
2655.0,rijnkaai,37,2000,antwerpen,antwerpen,"rijnkaai,37,2000,antwerpen,antwerpen","(4.4033957, 51.2304425)",51.2304425,4.4033957
2656.0,braderijstraat,11,2000,antwerpen,antwerpen,"braderijstraat,11,2000,antwerpen,antwerpen","(4.4000328, 51.2217778)",51.2217778,4.4000328
2659.0,route de philippeville,49,6120,nalinnes,hainaut,"route de philippeville,49,6120,nalinnes,hainaut","(4.4746434, 50.3388049)",50.3388049,4.4746434
2660.0,rue saint-martain,94,6120,nalinnes,hainaut,"rue saint-martain,94,6120,nalinnes,hainaut","(4.3834822, 50.3128954)",50.3128954,4.3834822
2661.0,rue pauline hubert,34,6470,rance,hainaut,"rue pauline hubert,34,6470,rance,hainaut","(4.282187899999999, 50.14417599999999)",50.14417599999999,4.282187899999999
2663.0,oostvaartdijk,10,1850,grimbergen,vlaams-brabant,"oostvaartdijk,10,1850,grimbergen,vlaams-brabant","(4.4147403, 50.9481469)",50.9481469,4.4147403
2666.0,route de neufchateau,324,6700,arlon,luxembourg,"route de neufchateau,324,6700,arlon,luxembourg","(5.7641376, 49.69267840000001)",49.69267840000001,5.7641376
2668.0,route d arlon,199,6780,messancy,luxembourg,"route d arlon,199,6780,messancy,luxembourg","(5.808506, 49.6100248)",49.6100248,5.808506
2669.0,rue clos des saules,33,7700,mouscron,hainaut,"rue clos des saules,33,7700,mouscron,hainaut","(3.2125779, 50.7335672)",50.7335672,3.2125779
2671.0,drève de l arc en ciel,98,6700,arlon,luxembourg,"drève de l arc en ciel,98,6700,arlon,luxembourg","(5.7855886, 49.6759445)",49.6759445,5.7855886
2672.0,route de beausaint,3,6971,champlon,luxembourg,"route de beausaint,3,6971,champlon,luxembourg","(5.5146868, 50.1484598)",50.1484598,5.5146868
2673.0,avenue mathieu,37,6600,bastogne,luxembourg,"avenue mathieu,37,6600,bastogne,luxembourg","(5.712428999999999, 50.000301)",50.000301,5.712428999999999
2674.0,rue de l abattoir,15,5070,fosses-la-ville,namur,"rue de l abattoir,15,5070,fosses-la-ville,namur","(4.689807099999999, 50.4015638)",50.4015638,4.689807099999999
2677.0,rue de l etoile,7,5000,namur,namur,"rue de l etoile,7,5000,namur,namur","(4.8701449, 50.4657737)",50.4657737,4.8701449
2678.0,rue d iseghem,111,7700,mouscron,hainaut,"rue d iseghem,111,7700,mouscron,hainaut","(3.2063125, 50.74742029999999)",50.74742029999999,3.2063125
2679.0,place charles degaulle,9,7700,mouscron,hainaut,"place charles degaulle,9,7700,mouscron,hainaut","(3.2138924, 50.7430519)",50.7430519,3.2138924
2680.0,avenue de la dynastie,23,7700,mouscron,hainaut,"avenue de la dynastie,23,7700,mouscron,hainaut","(3.1855609, 50.7556486)",50.7556486,3.1855609
2681.0,chaussée d aelbeke,0,7700,mouscron,hainaut,"chaussée d aelbeke,0,7700,mouscron,hainaut","(3.2261337, 50.7485412)",50.7485412,3.2261337
2682.0,rue de la cabocherie,84,7711,dottignies,hainaut,"rue de la cabocherie,84,7711,dottignies,hainaut","(3.324032700000001, 50.7309522)",50.7309522,3.324032700000001
2685.0,rue saint donat,15,5640,mettet,namur,"rue saint donat,15,5640,mettet,namur","(4.6509332, 50.303016)",50.303016,4.6509332
2686.0,rue françois dimanche,33,6250,aiseau-presles,hainaut,"rue françois dimanche,33,6250,aiseau-presles,hainaut","(4.572116299999999, 50.428961)",50.428961,4.572116299999999
2689.0,rue emile vandervelde,5,6182,souvret,hainaut,"rue emile vandervelde,5,6182,souvret,hainaut","(4.3534809, 50.4474393)",50.4474393,4.3534809
2691.0,place alcantara,5,7181,arquennes,hainaut,"place alcantara,5,7181,arquennes,hainaut","(4.2748602, 50.5678375)",50.5678375,4.2748602
2692.0,rue abbaye d aulne,2,6142,leernes,hainaut,"rue abbaye d aulne,2,6142,leernes,hainaut","(4.3340963, 50.3688894)",50.3688894,4.3340963
2693.0,rue st. antoine,6,7300,boussu,hainaut,"rue st. antoine,6,7300,boussu,hainaut","(3.779201, 50.4122559)",50.4122559,3.779201
2694.0,rue du cercle de tir,20,5590,achêne,namur,"rue du cercle de tir,20,5590,achêne,namur","(5.064760400000001, 50.2665209)",50.2665209,5.064760400000001
2698.0,rue martin sandron,141,5680,doische,namur,"rue martin sandron,141,5680,doische,namur","(4.7423187, 50.1355519)",50.1355519,4.7423187
2699.0,diepestraat,3,2580,putte,antwerpen,"diepestraat,3,2580,putte,antwerpen","(4.6682998, 51.058905)",51.058905,4.6682998
2701.0,rue pré de la haye,69,4680,oupeye,liège,"rue pré de la haye,69,4680,oupeye,liège","(5.6461308, 50.7041407)",50.7041407,5.6461308
2702.0,rue amérique,23,5651,somzée,namur,"rue amérique,23,5651,somzée,namur","(4.4884954, 50.2936321)",50.2936321,4.4884954
2703.0,rue sifride demoulin,39,6240,farciennes,hainaut,"rue sifride demoulin,39,6240,farciennes,hainaut","(4.544219900000001, 50.42466839999999)",50.42466839999999,4.544219900000001
2704.0,salvialaan,1,3870,heers,limburg,"salvialaan,1,3870,heers,limburg","(5.2938459, 50.7520916)",50.7520916,5.2938459
2706.0,rue burenville,46,4000,liège,liège,"rue burenville,46,4000,liège,liège","(5.5449077, 50.6402835)",50.6402835,5.5449077
2707.0,rue de laveu,52,4000,liège,liège,"rue de laveu,52,4000,liège,liège","(5.5555423, 50.6308351)",50.6308351,5.5555423
2708.0,rue de xhovemont,145,4000,liège,liège,"rue de xhovemont,145,4000,liège,liège","(5.6414938, 50.5207026)",50.5207026,5.6414938
2709.0,avenue de la belle voie,28,1300,wavre,brabant wallon,"avenue de la belle voie,28,1300,wavre,brabant wallon","(4.619412899999999, 50.7215547)",50.7215547,4.619412899999999
2711.0,judenstrasse,91,4700,eupen,liège,"judenstrasse,91,4700,eupen,liège","(6.0417046, 50.6259478)",50.6259478,6.0417046
2712.0,rue des etudiants,2,7700,mouscron,hainaut,"rue des etudiants,2,7700,mouscron,hainaut","(3.2156438, 50.7405251)",50.7405251,3.2156438
2713.0,kanaalweg,87,3980,tessenderlo,limburg,"kanaalweg,87,3980,tessenderlo,limburg","(5.1633263, 51.0779304)",51.0779304,5.1633263
2715.0,rue du merlo,1,1180,bruxelles,bruxelles-brussel,"rue du merlo,1,1180,bruxelles,bruxelles-brussel","(4.3198053, 50.7984255)",50.7984255,4.3198053
2716.0,bruggestraat,14,8820,torhout,west-vlaanderen,"bruggestraat,14,8820,torhout,west-vlaanderen","(3.103234, 51.0695559)",51.0695559,3.103234
2717.0,industrielaan,2,8820,torhout,west-vlaanderen,"industrielaan,2,8820,torhout,west-vlaanderen","(3.1030647, 51.0715389)",51.0715389,3.1030647
2719.0,bruggestraat,29,8820,torhout,west-vlaanderen,"bruggestraat,29,8820,torhout,west-vlaanderen","(3.106225, 51.0709477)",51.0709477,3.106225
2722.0,koornbloemstraat,65,8820,torhout,west-vlaanderen,"koornbloemstraat,65,8820,torhout,west-vlaanderen","(3.1353483, 51.0808675)",51.0808675,3.1353483
2724.0,hopland,24,2000,antwerpen,antwerpen,"hopland,24,2000,antwerpen,antwerpen","(4.4117879, 51.2165323)",51.2165323,4.4117879
2725.0,rooseveltplaats,12,2060,antwerpen,antwerpen,"rooseveltplaats,12,2060,antwerpen,antwerpen","(4.4179202, 51.2193373)",51.2193373,4.4179202
2726.0,koningin elisabethlei,38,2300,turnhout,antwerpen,"koningin elisabethlei,38,2300,turnhout,antwerpen","(4.9493917, 51.33039850000001)",51.33039850000001,4.9493917
2727.0,heistraat,88,9100,sint-niklaas,oost-vlaanderen,"heistraat,88,9100,sint-niklaas,oost-vlaanderen","(4.129150099999999, 51.1744911)",51.1744911,4.129150099999999
2728.0,lamorinièrestraat,231,2018,antwerpen,antwerpen,"lamorinièrestraat,231,2018,antwerpen,antwerpen","(4.417131299999999, 51.2011323)",51.2011323,4.417131299999999
2729.0,guldensporenpark,52,9820,merelbeke,oost-vlaanderen,"guldensporenpark,52,9820,merelbeke,oost-vlaanderen","(3.7527977, 51.0049851)",51.0049851,3.7527977
2730.0,brusselsesteenweg,199,9090,melle,oost-vlaanderen,"brusselsesteenweg,199,9090,melle,oost-vlaanderen","(3.7935919, 51.0084764)",51.0084764,3.7935919
2732.0,moorselstraat,15,9160,lokeren,oost-vlaanderen,"moorselstraat,15,9160,lokeren,oost-vlaanderen","(3.961424699999999, 51.122963)",51.122963,3.961424699999999
2733.0,ter waarde,90,8900,ieper,west-vlaanderen,"ter waarde,90,8900,ieper,west-vlaanderen","(2.8930371, 50.86835809999999)",50.86835809999999,2.8930371
2734.0,president kennedypark,12,8500,kortrijk,west-vlaanderen,"president kennedypark,12,8500,kortrijk,west-vlaanderen","(3.2700527, 50.79934069999999)",50.79934069999999,3.2700527
2735.0,bomastraat,11,9000,gent,oost-vlaanderen,"bomastraat,11,9000,gent,oost-vlaanderen","(3.7313715, 51.0619224)",51.0619224,3.7313715
2736.0,scheepsdalelaan,536,8000,brugge,west-vlaanderen,"scheepsdalelaan,536,8000,brugge,west-vlaanderen","(3.2128501, 51.2170831)",51.2170831,3.2128501
2739.0,industrielaan,2,9320,erembodegem,oost-vlaanderen,"industrielaan,2,9320,erembodegem,oost-vlaanderen","(4.035318999999999, 50.9128392)",50.9128392,4.035318999999999
2740.0,merksemsesteenweg,233,2600,berchem,antwerpen,"merksemsesteenweg,233,2600,berchem,antwerpen","(4.4539142, 51.2361031)",51.2361031,4.4539142
2741.0,aarschotsesteenweg,58,3012,leuven,vlaams-brabant,"aarschotsesteenweg,58,3012,leuven,vlaams-brabant","(4.7075612, 50.8933532)",50.8933532,4.7075612
2742.0,rue des clos fleuris,15,5570,beauraing,namur,"rue des clos fleuris,15,5570,beauraing,namur","(4.9500915, 50.11124909999999)",50.11124909999999,4.9500915
2744.0,emile jacqmainlaan,135,1000,brussel,bruxelles-brussel,"emile jacqmainlaan,135,1000,brussel,bruxelles-brussel","(4.3553232, 50.8554067)",50.8554067,4.3553232
2747.0,antwerpsesteenweg,145,2800,mechelen,antwerpen,"antwerpsesteenweg,145,2800,mechelen,antwerpen","(4.4691642, 51.04437290000001)",51.04437290000001,4.4691642
2751.0,kabbeekvest,110,3300,tienen,vlaams-brabant,"kabbeekvest,110,3300,tienen,vlaams-brabant","(4.940753, 50.8128837)",50.8128837,4.940753
2752.0,rue du cheval blanc,62,4852,plombières,liège,"rue du cheval blanc,62,4852,plombières,liège","(5.928160999999999, 50.7260733)",50.7260733,5.928160999999999
2754.0,rue sentier des planches,34,7011,ghlin,hainaut,"rue sentier des planches,34,7011,ghlin,hainaut","(3.900841199999999, 50.4653632)",50.4653632,3.900841199999999
2755.0,desquinlei,244,2018,antwerpen,antwerpen,"desquinlei,244,2018,antwerpen,antwerpen","(4.396798, 51.1968852)",51.1968852,4.396798
2757.0,boulevard de l europe,100,1300,wavre,brabant wallon,"boulevard de l europe,100,1300,wavre,brabant wallon","(4.5860823, 50.69952929999999)",50.69952929999999,4.5860823
2758.0,rue de la morie,9,5575,gedinne,namur,"rue de la morie,9,5575,gedinne,namur","(4.935063, 49.98266419999999)",49.98266419999999,4.935063
2763.0,"blikken, haven",1662,9130,doel,oost-vlaanderen,"blikken, haven,1662,9130,doel,oost-vlaanderen","(4.2248484, 51.2869998)",51.2869998,4.2248484
2764.0,henry fordlaan,158,3600,genk,limburg,"henry fordlaan,158,3600,genk,limburg","(5.4925681, 50.9161277)",50.9161277,5.4925681
2765.0,rue louis pasteur,65,4630,soumagne,liège,"rue louis pasteur,65,4630,soumagne,liège","(5.7338209, 50.6344479)",50.6344479,5.7338209
2767.0,rue e. leger,15,1495,villers-la-ville,brabant wallon,"rue e. leger,15,1495,villers-la-ville,brabant wallon","(4.5269448, 50.57642730000001)",50.57642730000001,4.5269448
2768.0,grijpenlaan,19,3300,tienen,vlaams-brabant,"grijpenlaan,19,3300,tienen,vlaams-brabant","(4.9164178, 50.8074625)",50.8074625,4.9164178
2769.0,smissenhoek,103,9620,zottegem,oost-vlaanderen,"smissenhoek,103,9620,zottegem,oost-vlaanderen","(3.8210514, 50.84343579999999)",50.84343579999999,3.8210514
2770.0,markt,1,9620,zottegem,oost-vlaanderen,"markt,1,9620,zottegem,oost-vlaanderen","(3.8105235, 50.8696916)",50.8696916,3.8105235
2771.0,kasteel van egmont,1,9620,zottegem,oost-vlaanderen,"kasteel van egmont,1,9620,zottegem,oost-vlaanderen","(3.8088729, 50.8735157)",50.8735157,3.8088729
2772.0,espace 2000,3,1470,genappe,brabant wallon,"espace 2000,3,1470,genappe,brabant wallon","(4.4453315, 50.6105518)",50.6105518,4.4453315
2773.0,chemin du croly,11,1430,rebecq,brabant wallon,"chemin du croly,11,1430,rebecq,brabant wallon","(4.156120599999999, 50.6711338)",50.6711338,4.156120599999999
2774.0,rue trieu du bois,33,1430,rebecq,brabant wallon,"rue trieu du bois,33,1430,rebecq,brabant wallon","(4.1424314, 50.6621897)",50.6621897,4.1424314
2775.0,rue sous lieutenant piérard,1,5520,onhaye,namur,"rue sous lieutenant piérard,1,5520,onhaye,namur","(4.774343099999999, 50.228873)",50.228873,4.774343099999999
2776.0,rue de tongres,59,4684,haccourt,liège,"rue de tongres,59,4684,haccourt,liège","(5.669942199999999, 50.739952)",50.739952,5.669942199999999
2777.0,rue des 3 arbres,62,1180,bruxelles,bruxelles-brussel,"rue des 3 arbres,62,1180,bruxelles,bruxelles-brussel","(4.333820999999999, 50.7956051)",50.7956051,4.333820999999999
2778.0,chaussée de louvain,510,5000,namur,namur,"chaussée de louvain,510,5000,namur,namur","(4.8921866, 50.48671299999999)",50.48671299999999,4.8921866
2779.0,rue ransbeek,310,1120,bruxelles,bruxelles-brussel,"rue ransbeek,310,1120,bruxelles,bruxelles-brussel","(4.4007972, 50.9011658)",50.9011658,4.4007972
2780.0,rue des deux provinces,1,6900,marche-en-famenne,luxembourg,"rue des deux provinces,1,6900,marche-en-famenne,luxembourg","(5.336823799999999, 50.2469907)",50.2469907,5.336823799999999
2781.0,bredabaan,31,2930,brasschaat,antwerpen,"bredabaan,31,2930,brasschaat,antwerpen","(4.4711669, 51.2726704)",51.2726704,4.4711669
2782.0,beauvoislaan,95,2920,kalmthout,antwerpen,"beauvoislaan,95,2920,kalmthout,antwerpen","(4.4840901, 51.3704931)",51.3704931,4.4840901
2784.0,rue du grand central,39,5140,ligny,namur,"rue du grand central,39,5140,ligny,namur","(4.5654919, 50.5093974)",50.5093974,4.5654919
2785.0,allée de château-chinon 6,6,5140,sombreffe,namur,"allée de château-chinon 6,6,5140,sombreffe,namur","(4.5985548, 50.5228034)",50.5228034,4.5985548
2786.0,rue les aux haies,9,6997,mormont,luxembourg,"rue les aux haies,9,6997,mormont,luxembourg","(5.5510112, 50.288165)",50.288165,5.5510112
2787.0,grand rue,45,1457,walhain,brabant wallon,"grand rue,45,1457,walhain,brabant wallon","(4.6569429, 50.6106288)",50.6106288,4.6569429
2788.0,place communale,1,1457,walhain,brabant wallon,"place communale,1,1457,walhain,brabant wallon","(4.6952855, 50.6180794)",50.6180794,4.6952855
2789.0,rue chapelle saint anne,11,1457,walhain,brabant wallon,"rue chapelle saint anne,11,1457,walhain,brabant wallon","(4.6975501, 50.6196399)",50.6196399,4.6975501
2790.0,rue chapelle saint anne,13,1457,walhain,brabant wallon,"rue chapelle saint anne,13,1457,walhain,brabant wallon","(4.7005387, 50.6170966)",50.6170966,4.7005387
2794.0,k.p.j. triestlaan,1,9080,lochristi,oost-vlaanderen,"k.p.j. triestlaan,1,9080,lochristi,oost-vlaanderen","(3.7578059, 51.0101445)",51.0101445,3.7578059
2795.0,pi - 2ième avenue,65,4040,herstal,liège,"pi - 2ième avenue,65,4040,herstal,liège","(5.6109656, 50.6956544)",50.6956544,5.6109656
2796.0,gulden vlieslaan,72,1060,brussel,bruxelles-brussel,"gulden vlieslaan,72,1060,brussel,bruxelles-brussel","(4.3528597, 50.83435)",50.83435,4.3528597
2797.0,"caxtonweg, kaai",140,8380,zeebruggebrugge),west-vlaanderen,"caxtonweg, kaai,140,8380,zeebruggebrugge),west-vlaanderen","(3.1771664, 51.348858)",51.348858,3.1771664
2799.0,"kiwiweg 108, nieuw zeelandkaai 401-403",108,8380,zeebruggebrugge),west-vlaanderen,"kiwiweg 108, nieuw zeelandkaai 401-403,108,8380,zeebruggebrugge),west-vlaanderen","(3.2197755, 51.3196595)",51.3196595,3.2197755
2800.0,place poelaert,6,1000,brussel,bruxelles-brussel,"place poelaert,6,1000,brussel,bruxelles-brussel","(4.3539876, 50.8374938)",50.8374938,4.3539876
2802.0,mommaertslaan,2,1140,brussel,bruxelles-brussel,"mommaertslaan,2,1140,brussel,bruxelles-brussel","(4.4131119, 50.85649189999999)",50.85649189999999,4.4131119
2804.0,rue digue des cuesmes,29,7000,mons,hainaut,"rue digue des cuesmes,29,7000,mons,hainaut","(3.9436421, 50.4442398)",50.4442398,3.9436421
2805.0,rue de ninove,1,1476,houtain-le-val,brabant wallon,"rue de ninove,1,1476,houtain-le-val,brabant wallon","(4.4085484, 50.5753041)",50.5753041,4.4085484
2807.0,rue ernest solvay,101,4000,liège,liège,"rue ernest solvay,101,4000,liège,liège","(5.5656076, 50.6100438)",50.6100438,5.5656076
2808.0,rue alfred de ponthière,44,4431,loncin,liège,"rue alfred de ponthière,44,4431,loncin,liège","(5.4982993, 50.6650997)",50.6650997,5.4982993
2809.0,van beethovenstraat,8,2800,mechelen,antwerpen,"van beethovenstraat,8,2800,mechelen,antwerpen","(4.4766346, 51.0258651)",51.0258651,4.4766346
2810.0,befferstraat,25,2800,mechelen,antwerpen,"befferstraat,25,2800,mechelen,antwerpen","(4.4823704, 51.0285299)",51.0285299,4.4823704
2811.0,zandvoordestraat,366,8400,oostende,west-vlaanderen,"zandvoordestraat,366,8400,oostende,west-vlaanderen","(2.9598809, 51.20841799999999)",51.20841799999999,2.9598809
2814.0,heuvel,2,2920,kalmthout,antwerpen,"heuvel,2,2920,kalmthout,antwerpen","(4.4664621, 51.3913855)",51.3913855,4.4664621
2815.0,genkerbaan,75,3520,zonhoven,limburg,"genkerbaan,75,3520,zonhoven,limburg","(5.3777824, 50.9926772)",50.9926772,5.3777824
